(75.8, 2.4, -9.0)
(78.5, 3.6, -9.0)
(81.5, 0.0, -9.0)
(84.7, 0.1, -9.0)
(84.0, 0.4, -9.0)
(85.6, 2.7, -9.0)
(88.8, 2.5, -9.0)
(89.8, 0.1, -9.0)
(92.1, 0.4, -9.0)
(93.6, 2.8, -9.0)
(92.2, 4.7, -9.0)
(96.2, 5.1, -9.0)
(101.0, 3.1, -9.0)
(100.9, 2.9, -9.0)
(101.4, 2.8, -9.0)
(102.2, 2.5, -9.0)
(102.6, 2.2, -9.0)
(102.7, 2.4, -9.0)
(5.5, 4.3, -9.0)
(5.2, 4.4, -9.0)
(6.6, 3.6, -9.0)
(10.4, 3.7, -9.0)
(9.8, 3.3, -9.0)
(15.0, 2.2, -9.0)
(20.2, 3.1, -9.0)
(20.0, 3.4, -9.0)
(22.9, 1.9, -9.0)
(24.8, 1.4, -9.0)
(24.7, 1.8, -9.0)
(26.6, 2.4, -9.0)
(25.7, 3.0, -9.0)
(26.1, 3.0, -9.0)
(25.9, 3.0, -9.0)
(26.2, 3.0, -9.0)
(26.2, 3.1, -9.0)
(26.1, 2.8, -9.0)
(25.9, 3.0, -9.0)
(5.8, 4.8, -9.0)
(6.5, 4.4, -9.0)
(10.1, 3.3, -9.0)
(10.9, 3.6, -9.0)
(15.1, 1.4, -9.0)
(18.6, 3.6, -9.0)
(20.0, 3.1, -9.0)
(5.8, 4.2, -9.0)
(6.1, 4.2, -9.0)
(10.7, 3.4, -9.0)
(16.0, 1.9, -9.0)
(19.0, 3.6, -9.0)
(24.5, 2.0, -9.0)
(25.5, 3.0, -9.0)
(26.2, 3.0, -9.0)
(26.2, 3.1, -9.0)
(26.1, 2.6, -9.0)
(6.4, 4.5, -9.0)
(7.1, 4.2, -9.0)
(11.2, 3.5, -9.0)
(15.9, 2.1, -9.0)
(19.5, 3.1, -9.0)
(25.7, 3.0, -9.0)
(29.7, 3.5, -9.0)
(34.5, 2.5, -9.0)
(37.8, 3.1, -9.0)
(37.3, 3.2, -9.0)
(41.8, 2.0, -9.0)
(46.0, 2.2, -9.0)
(50.5, 3.6, -9.0)
(53.3, 5.4, -9.0)
(56.8, 4.8, -9.0)
(57.5, 2.7, -9.0)
(62.4, 2.3, -9.0)
(65.5, 3.0, -9.0)
(69.3, 5.4, -9.0)
(72.9, 3.2, -9.0)
(76.1, 2.4, -9.0)
(79.1, 3.0, -9.0)
(81.6, 0.3, -9.0)
(84.9, 0.5, -9.0)
(86.0, 2.5, -9.0)
(88.7, 2.7, -9.0)
(91.4, -0.5, -9.0)
(93.4, 2.4, -9.0)
(92.9, 4.8, -9.0)
(5.7, 4.2, -9.0)
(6.8, 3.8, -9.0)
(10.9, 3.4, -9.0)
(11.0, 3.6, -9.0)
(16.4, 1.3, -9.0)
(20.2, 3.3, -9.0)
(19.7, 2.4, -9.0)
(26.0, 2.9, -9.0)
(30.1, 3.4, -9.0)
(35.1, 2.7, -9.0)
(34.2, 3.0, -9.0)
(37.7, 2.5, -9.0)
(38.7, 2.9, -9.0)
(39.8, 2.5, -9.0)
(42.2, 2.4, -9.0)
(43.0, 1.8, -9.0)
(43.8, 1.9, -9.0)
(44.0, 2.5, -9.0)
(45.1, 2.6, -9.0)
(47.1, 1.3, -9.0)
(47.9, 1.5, -9.0)
(46.7, 0.6, -9.0)
(47.5, 1.7, -9.0)
(5.8, 4.1, -9.0)
(6.8, 4.2, -9.0)
(10.5, 3.6, -9.0)
(10.3, 3.5, -9.0)
(15.2, 2.0, -9.0)
(20.5, 2.9, -9.0)
(22.8, 3.0, -9.0)
(26.2, 2.2, -9.0)
(29.2, 3.3, -9.0)
(30.8, 3.3, -9.0)
(31.3, 3.0, -9.0)
(34.4, 2.3, -9.0)
(34.7, 2.7, -9.0)
(38.2, 2.8, -9.0)
(38.3, 2.6, -9.0)
(38.9, 2.9, -9.0)
(39.5, 3.2, -9.0)
(42.2, 1.9, -9.0)
(42.9, 1.9, -9.0)
(43.9, 1.9, -9.0)
(44.9, 2.1, -9.0)
(47.4, 2.0, -9.0)
(50.5, 3.4, -9.0)
(53.6, 5.5, -9.0)
(56.8, 4.8, -9.0)
(57.9, 2.4, -9.0)
(62.9, 2.4, -9.0)
(65.9, 3.4, -9.0)
(69.3, 5.1, -9.0)
(71.7, 2.4, -9.0)
(5.2, 4.9, -9.0)
(5.9, 4.1, -9.0)
(8.0, 4.3, -9.0)
(8.9, 3.6, -9.0)
(9.6, 3.7, -9.0)
(11.4, 3.0, -9.0)
(12.2, 2.8, -9.0)
(12.8, 2.5, -9.0)
(13.8, 3.1, -9.0)
(14.6, 2.7, -9.0)
(15.4, 2.7, -9.0)
(16.6, 2.4, -9.0)
(17.5, 2.3, -9.0)
(17.6, 1.2, -9.0)
(17.4, 2.3, -9.0)
(19.8, 2.6, -9.0)
(20.8, 3.3, -9.0)
(21.0, 2.7, -9.0)
(21.4, 3.2, -9.0)
(21.5, 3.3, -9.0)
(22.7, 3.3, -9.0)
(25.8, 2.7, -9.0)
(26.7, 2.7, -9.0)
(27.2, 2.6, -9.0)
(27.8, 2.8, -9.0)
(28.6, 2.9, -9.0)
(29.8, 2.9, -9.0)
(30.8, 3.5, -9.0)
(29.8, 3.5, -9.0)
(32.0, 3.5, -9.0)
(35.1, 2.2, -9.0)
(35.3, 2.4, -9.0)
(37.9, 3.1, -9.0)
(38.6, 3.0, -9.0)
(42.3, 1.9, -9.0)
(47.5, 1.3, -9.0)
(50.5, 3.6, -9.0)
(51.1, 3.8, -9.0)
(53.3, 5.3, -9.0)
(57.4, 4.8, -9.0)
(58.9, 2.3, -9.0)
(62.4, 2.4, -9.0)
(66.8, 3.0, -9.0)
(69.4, 4.9, -9.0)
(74.5, 2.5, -9.0)
(76.4, 2.3, -9.0)
(79.0, 3.6, -9.0)
(81.6, 0.2, -9.0)
(84.5, 0.5, -9.0)
(86.6, 2.9, -9.0)
(88.4, 2.8, -9.0)
(90.5, -0.6, -9.0)
(92.6, 0.0, -9.0)
(92.9, 3.3, -9.0)
(92.8, 5.8, -9.0)
(97.2, 5.0, -9.0)
(96.5, 5.1, -9.0)
(97.5, 5.5, -9.0)
(97.5, 5.9, -9.0)
(5.1, 4.3, -9.0)
(6.4, 4.0, -9.0)
(11.4, 3.4, -9.0)
(11.3, 2.9, -9.0)
(16.4, 2.0, -9.0)
(20.5, 3.1, -9.0)
(20.9, 2.8, -9.0)
(25.8, 2.7, -9.0)
(30.3, 3.2, -9.0)
(31.3, 3.2, -9.0)
(35.2, 2.1, -9.0)
(38.2, 3.6, -9.0)
(39.6, 3.2, -9.0)
(44.0, 2.1, -9.0)
(46.6, 1.5, -9.0)
(51.0, 3.2, -9.0)
(51.8, 4.7, -9.0)
(53.3, 5.3, -9.0)
(57.8, 2.6, -9.0)
(6.7, 4.1, -9.0)
(7.5, 4.4, -9.0)
(11.3, 3.6, -9.0)
(15.8, 1.7, -9.0)
(20.6, 3.0, -9.0)
(20.4, 3.3, -9.0)
(26.0, 2.5, -9.0)
(30.5, 3.1, -9.0)
(34.9, 2.5, -9.0)
(38.2, 3.0, -9.0)
(37.8, 3.5, -9.0)
(42.2, 1.9, -9.0)
(47.0, 1.6, -9.0)
(50.7, 3.3, -9.0)
(53.0, 5.1, -9.0)
(55.1, 5.4, -9.0)
(58.1, 2.4, -9.0)
(58.6, 2.2, -9.0)
(63.3, 2.7, -9.0)
(66.6, 3.6, -9.0)
(69.8, 5.3, -9.0)
(73.4, 2.4, -9.0)
(76.6, 2.2, -9.0)
(79.4, 3.3, -9.0)
(81.6, 0.4, -9.0)
(85.0, 0.1, -9.0)
(86.8, 3.4, -9.0)
(89.5, 1.7, -9.0)
(91.8, -0.2, -9.0)
(93.9, 3.5, -9.0)
(92.5, 4.8, -9.0)
(4.8, 4.1, -9.0)
(6.3, 3.8, -9.0)
(11.0, 3.5, -9.0)
(15.2, 1.5, -9.0)
(20.2, 3.1, -9.0)
(19.7, 3.6, -9.0)
(25.4, 2.9, -9.0)
(30.2, 3.0, -9.0)
(30.6, 3.4, -9.0)
(35.3, 2.7, -9.0)
(38.0, 3.0, -9.0)
(42.3, 2.7, -9.0)
(47.0, 1.3, -9.0)
(50.9, 3.5, -9.0)
(50.6, 3.3, -9.0)
(53.8, 5.0, -9.0)
(57.1, 5.3, -9.0)
(58.7, 3.0, -9.0)
(62.2, 2.0, -9.0)
(66.5, 3.9, -9.0)
(69.8, 5.3, -9.0)
(73.3, 3.1, -9.0)
(79.5, 3.6, -9.0)
(82.7, 0.1, -9.0)
(86.2, 2.9, -9.0)
(90.2, -0.2, -9.0)
(6.4, 3.8, -9.0)
(5.9, 4.1, -9.0)
(11.5, 3.3, -9.0)
(11.3, 3.4, -9.0)
(16.2, 1.9, -9.0)
(21.0, 3.1, -9.0)
(26.4, 3.0, -9.0)
(30.4, 3.6, -9.0)
(30.7, 3.3, -9.0)
(34.7, 2.7, -9.0)
(35.4, 2.3, -9.0)
(36.4, 2.5, -9.0)
(37.9, 2.8, -9.0)
(39.2, 2.8, -9.0)
(39.6, 2.9, -9.0)
(41.4, 1.9, -9.0)
(42.9, 1.9, -9.0)
(43.8, 2.2, -9.0)
(44.8, 2.3, -9.0)
(45.6, 2.4, -9.0)
(46.1, 2.5, -9.0)
(47.3, 2.4, -9.0)
(47.4, 1.3, -9.0)
(6.4, 3.1, -9.0)
(6.5, 3.8, -9.0)
(11.5, 3.3, -9.0)
(15.9, 1.9, -9.0)
(20.3, 3.0, -9.0)
(26.0, 2.6, -9.0)
(30.4, 3.3, -9.0)
(30.3, 3.3, -9.0)
(33.8, 2.4, -9.0)
(37.7, 3.0, -9.0)
(41.9, 2.0, -9.0)
(42.3, 2.4, -9.0)
(45.9, 1.4, -9.0)
(49.9, 3.4, -9.0)
(53.2, 4.9, -9.0)
(53.7, 5.2, -9.0)
(54.2, 4.9, -9.0)
(57.3, 5.3, -9.0)
(58.6, 2.5, -9.0)
(58.7, 1.9, -9.0)
(62.2, 2.1, -9.0)
(66.3, 3.2, -9.0)
(69.0, 4.8, -9.0)
(72.8, 2.8, -9.0)
(76.1, 2.4, -9.0)
(79.0, 3.7, -9.0)
(80.5, 0.6, -9.0)
(84.5, 0.5, -9.0)
(86.1, 2.9, -9.0)
(89.2, 2.6, -9.0)
(90.5, 0.0, -9.0)
(92.3, 0.5, -9.0)
(93.9, 2.3, -9.0)
(6.4, 4.2, -9.0)
(6.4, 3.8, -9.0)
(10.4, 3.3, -9.0)
(15.6, 1.3, -9.0)
(20.0, 3.0, -9.0)
(20.1, 3.2, -9.0)
(25.0, 2.6, -9.0)
(30.0, 3.5, -9.0)
(5.2, 4.3, -9.0)
(6.4, 4.2, -9.0)
(10.5, 3.5, -9.0)
(15.8, 2.2, -9.0)
(15.5, 1.7, -9.0)
(19.4, 3.3, -9.0)
(25.7, 2.4, -9.0)
(25.6, 2.5, -9.0)
(29.6, 3.3, -9.0)
(34.2, 2.0, -9.0)
(34.9, 2.5, -9.0)
(38.3, 3.0, -9.0)
(42.0, 2.5, -9.0)
(44.7, 1.8, -9.0)
(46.9, 1.9, -9.0)
(46.9, 1.3, -9.0)
(50.1, 3.4, -9.0)
(50.8, 3.0, -9.0)
(51.9, 4.3, -9.0)
(52.5, 4.7, -9.0)
(52.7, 4.9, -9.0)
(54.4, 5.5, -9.0)
(54.7, 5.7, -9.0)
(56.3, 4.9, -9.0)
(58.5, 2.0, -9.0)
(61.7, 1.9, -9.0)
(65.5, 3.0, -9.0)
(69.2, 5.4, -9.0)
(72.9, 3.2, -9.0)
(76.4, 2.4, -9.0)
(78.7, 3.8, -9.0)
(81.3, 0.7, -9.0)
(84.7, 0.4, -9.0)
(86.2, 3.7, -9.0)
(90.9, -0.1, -9.0)
(91.7, -0.2, -9.0)
(93.3, 3.0, -9.0)
(92.4, 4.3, -9.0)
(92.6, 5.6, -9.0)
(97.2, 5.4, -9.0)
(97.5, 4.7, -9.0)
(97.3, 5.0, -9.0)
(97.2, 5.2, -9.0)
(97.1, 5.5, -9.0)
(96.7, 5.7, -9.0)
(96.8, 5.4, -9.0)
(97.1, 5.4, -9.0)
(98.6, 4.8, -9.0)
(102.1, 3.8, -9.0)
(102.2, 3.7, -9.0)
(102.6, 3.6, -9.0)
(103.3, 2.8, -9.0)
(101.5, 1.9, -9.0)
(103.3, 1.7, -9.0)
(103.2, 1.5, -9.0)
(103.0, 1.4, -9.0)
(103.0, 1.3, -9.0)
(103.0, 1.3, -9.0)
(103.2, 1.3, -9.0)
(102.6, 1.0, -9.0)
(102.8, 0.9, -9.0)
(6.6, 3.0, -9.0)
(6.2, 3.8, -9.0)
(10.9, 3.3, -9.0)
(16.5, 2.0, -9.0)
(15.5, 1.3, -9.0)
